"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"206224_at",2.98962866666667,6.0757135,11.9787074359475,3.08048484600536e-22,6.92852920029904e-20,40.0196079559546
"205206_at",-2.4164215,10.2925210833333,-11.9780274140199,3.09201851828617e-22,6.92852920029904e-20,40.0159225124833
"205751_at",-1.31932616666667,4.71535991666667,-11.9433882058573,3.74048451182596e-22,8.31345490585708e-20,39.8281631350711
"1560826_at",-1.15940766666667,6.58457183333333,-11.9310453649912,4.00310239840182e-22,8.86111836569309e-20,39.76124610188
"231773_at",-1.8737635,6.95669425,-11.9293405844712,4.04079800106505e-22,8.90849317371902e-20,39.7520030375695
"200911_s_at",-1.11242666666667,11.7406366666667,-11.9138045174398,4.40113456366455e-22,9.66393703888993e-20,39.6677626804615
"209614_at",-2.23169383333333,7.33737808333333,-11.9037611370549,4.6510288792503e-22,1.01718001589204e-19,39.6132991742747
"229427_at",-1.47371016666667,7.60568808333333,-11.9000472898485,4.7469918891715e-22,1.03403100215319e-19,39.5931584736486
"202005_at",1.120218,9.42482433333333,11.8883287852559,5.06298323973999e-22,1.09641213632571e-19,39.5296033695817
"219655_at",1.39585566666667,6.80933816666667,11.8879523634552,5.07347545478562e-22,1.09641213632571e-19,39.5275617509321
"226614_s_at",-1.336033,7.74006083333333,-11.8800688998514,5.29828887255949e-22,1.14048796892594e-19,39.4848023504447
"239345_at",-1.36382683333333,6.12900608333333,-11.8753122781526,5.43873180558855e-22,1.16612808419825e-19,39.4590014094199
"219777_at",-1.959076,9.382808,-11.8572355064221,6.00732315073311e-22,1.28300934869661e-19,39.3609400467719
"226022_at",-1.61285783333333,10.18227125,-11.8540241684073,6.11439022004271e-22,1.30079488436123e-19,39.3435179586496
"201563_at",1.29109883333333,8.41351791666667,11.8522013246454,6.17601247176232e-22,1.30881194532405e-19,39.333628503659
"209641_s_at",1.75006866666667,8.08885033333333,11.834141177277,6.82118019405629e-22,1.43995377262559e-19,39.2356392508457
"202503_s_at",2.06764733333333,8.48727833333333,11.8248426385519,7.17924821887991e-22,1.509713062951e-19,39.1851825796752
"201540_at",-2.34986816666667,11.6947659166667,-11.8198839061396,7.37783287526887e-22,1.54552878335374e-19,39.1582735091968
"53991_at",-1.0369685,7.78119491666667,-11.8165669690933,7.51372885520056e-22,1.56238193212439e-19,39.1402732321628
"205247_at",-1.11895966666667,8.09887916666667,-11.8165256911217,7.5154357228846e-22,1.56238193212439e-19,39.1400492229136
"221846_s_at",-1.08150333333333,8.96320866666667,-11.813644792285,7.63552675138307e-22,1.58040155585611e-19,39.1244148483921
"203662_s_at",-1.0521645,7.75485758333333,-11.8130650381501,7.65992523643109e-22,1.58040155585611e-19,39.1212685337185
"205952_at",-2.64322716666667,7.54559908333333,-11.8072771744898,7.9078242551122e-22,1.62541462837691e-19,39.0898571380941
"202786_at",1.37674283333333,8.71118275,11.7981447784807,8.31541316469821e-22,1.70279106659129e-19,39.0402917519756
"228933_at",1.893609,6.86164083333333,11.7969029002503,8.37244088377932e-22,1.70807166164416e-19,39.0335512855994
"203074_at",-1.85149683333333,8.60080908333333,-11.7926216035008,8.57205949874768e-22,1.74229499291461e-19,39.0103134664339
"229127_at",-2.19586733333333,7.7907045,-11.7874833653308,8.81793588825385e-22,1.7856320173714e-19,38.9824233873776
"242009_at",-3.59241616666667,7.58683508333333,-11.7867255279568,8.85479292892859e-22,1.78647897929583e-19,38.9783097955882
"224950_at",1.22616766666667,8.22014416666667,11.7847207894523,8.95303786923284e-22,1.799659358457e-19,38.9674278282057
"209169_at",-1.939575,6.93216466666667,-11.7788495095634,9.24709235719307e-22,1.85195888142685e-19,38.9355568560633
"208869_s_at",-1.05819683333333,8.85405658333333,-11.776443102555,9.37039008976849e-22,1.86980320495654e-19,38.9224937918368
"234996_at",-2.15970366666667,6.0641975,-11.7743191249155,9.48058393202748e-22,1.87808306696958e-19,38.9109636869564
"236359_at",-1.97844,8.21056433333333,-11.7721673981742,9.59354061039847e-22,1.89359867463371e-19,38.8992827589519
"203865_s_at",-1.73204616666667,8.59249608333333,-11.7594368454603,1.02899601702198e-21,2.02375385721858e-19,38.8301694915156
"216623_x_at",3.10507266666667,7.48389133333333,11.7492554190316,1.08831921740329e-21,2.13275459539516e-19,38.7748905955043
"1555216_a_at",-1.8291145,7.82175841666667,-11.7188769770936,1.28646500370853e-21,2.49423666942425e-19,38.6099301209047
"205730_s_at",-1.1178885,8.03024608333333,-11.6988357423677,1.43657866834038e-21,2.76566685533487e-19,38.5010831107719
"239262_at",-2.11083916666667,7.40139125,-11.6903070119451,1.50566740558898e-21,2.88850404914308e-19,38.4547576695042
"238905_at",-1.16286983333333,7.36115575,-11.6588824791906,1.79020393118993e-21,3.38683044767506e-19,38.2840460253148
"209168_at",-1.9912415,6.59462091666667,-11.6425291208914,1.95897524069339e-21,3.69334383741072e-19,38.1951933248367
"202112_at",-1.8075725,11.14604325,-11.6402462211109,1.98376971170016e-21,3.72723742224077e-19,38.1827888863518
"219165_at",-1.12966833333333,9.28571683333333,-11.6343003837111,2.04983199990425e-21,3.83817002036866e-19,38.1504805253339
"224511_s_at",1.164886,11.4630653333333,11.6316283509139,2.08023308618793e-21,3.88180013608619e-19,38.1359608862627
"235489_at",-2.14054883333333,7.46872891666667,-11.6270752523555,2.13307957356736e-21,3.96687502329236e-19,38.1112190906278
"208961_s_at",-1.49032183333333,11.2540829166667,-11.6213964262331,2.20087963259002e-21,4.07908792921556e-19,38.0803590132695
"206658_at",-2.77834433333333,7.939688,-11.6198131059379,2.22016477614529e-21,4.10092936269405e-19,38.0717546783736
"236583_at",-1.3378815,7.34420925,-11.6126877464636,2.30906838933562e-21,4.25078498945875e-19,38.0330318260828
"202908_at",-1.094297,9.41265066666667,-11.6115901122756,2.32307694266605e-21,4.26222254497538e-19,38.0270665643094
"219866_at",-2.66458633333333,8.93092783333333,-11.6095245639893,2.34966961249324e-21,4.29659485160762e-19,38.015840912403
"218805_at",-1.407077,9.60496433333333,-11.5883647008126,2.64027721876825e-21,4.79591883508818e-19,37.9008348755906
"235978_at",-1.33968666666667,6.4116155,-11.587094544944,2.65882435990563e-21,4.81361661847154e-19,37.8939309675044
"244422_at",-1.380235,5.43678166666667,-11.5820675392564,2.73351854604798e-21,4.93251242591331e-19,37.8666062457891
"238617_at",2.09627416666667,6.79871308333333,11.5750575011946,2.84119790521851e-21,5.10995050880993e-19,37.828501181327
"221747_at",-1.47284333333333,10.176447,-11.5735998233716,2.86411676836053e-21,5.12667766276668e-19,37.8205773534177
"206499_s_at",1.23573083333333,8.17424208333333,11.5713411900648,2.89999504332064e-21,5.16473058610932e-19,37.8082994533141
"235568_at",-2.70982166666667,9.65416116666667,-11.5702832413548,2.91695489322773e-21,5.17806846711773e-19,37.8025484008876
"204153_s_at",-1.00472666666667,8.4394115,-11.5601602009963,3.08434160229866e-21,5.45748793222263e-19,37.7475172931326
"225557_at",-1.73471716666667,9.40144075,-11.5569211389266,3.13990503602403e-21,5.5200742072223e-19,37.7299083263813
"223062_s_at",2.29370283333333,6.84543575,11.5465835659834,3.32402870465114e-21,5.7879385167771e-19,37.6737064756536
"224937_at",1.35923616666667,8.65561058333333,11.5420984935256,3.40723847666566e-21,5.9138070528235e-19,37.6493216092446
"218950_at",-1.11049883333333,8.62775941666667,-11.5415292258159,3.41794792627751e-21,5.9138070528235e-19,37.6462265150765
"203228_at",1.0771295,8.51205758333333,11.5323370216471,3.59561793138058e-21,6.20159023338275e-19,37.5962473190399
"205382_s_at",-2.1406845,10.8444060833333,-11.5251318099337,3.74132252884297e-21,6.43260406492104e-19,37.5570698077309
"213974_at",-2.1479345,7.31961108333333,-11.5220871446196,3.80465493079831e-21,6.51489734910553e-19,37.5405143053384
"225765_at",1.24188033333333,8.3165885,11.5216889305969,3.81301719563561e-21,6.51489734910553e-19,37.5383489777821
"225079_at",-1.8256635,11.6066725833333,-11.5069607708726,4.13557194290585e-21,7.02212409870737e-19,37.4582597581654
"225803_at",1.38695033333333,7.29456283333333,11.499033463364,4.32034895490293e-21,7.31316034394172e-19,37.4151496860401
"202575_at",2.3049745,8.56907225,11.495246137204,4.41152243313265e-21,7.44444410591135e-19,37.394552884166
"231804_at",-1.68760983333333,6.08091675,-11.4830894917472,4.71738973833589e-21,7.93610104441584e-19,37.3284379238127
"209610_s_at",1.10777683333333,7.91142491666667,11.4713373538549,5.03324508266425e-21,8.44149309492847e-19,37.2645187915141
"213169_at",-1.78154016666667,8.39269508333333,-11.4660395139066,5.18247181587277e-21,8.66518796736525e-19,37.235702868847
"229452_at",-1.0716815,7.81800808333333,-11.4609185820122,5.33092335631548e-21,8.88622666178503e-19,37.2078484171632
"204442_x_at",-1.4337455,9.01940308333333,-11.4585181716406,5.40196710409236e-21,8.9772811980623e-19,37.1947915297204
"219993_at",-1.9091265,7.27290391666667,-11.4513596717696,5.61951059657599e-21,9.31050732932703e-19,37.1558523336461
"221204_s_at",-1.51601233333333,8.50455216666667,-11.4503038408369,5.65233053582291e-21,9.31644757646548e-19,37.1501089401798
"225750_at",1.06813183333333,10.0570635833333,11.4494473268001,5.67909571304368e-21,9.32446120452442e-19,37.1454497459833
"206159_at",-1.97101183333333,6.58647591666667,-11.4374127888614,6.06885653024109e-21,9.9345727781716e-19,37.0799831028701
"228915_at",-2.23743883333333,7.27272191666667,-11.4336109218766,6.19746769680776e-21,1.01148222782974e-18,37.0593005079692
"226462_at",-2.0178715,6.93401241666667,-11.4321621411595,6.24719241000002e-21,1.01656322921652e-18,37.051418869621
"223492_s_at",-1.54228933333333,8.59106283333333,-11.4301537027432,6.31678674757871e-21,1.02180566693451e-18,37.0404924938818
"228698_at",-2.74883233333333,8.62450933333333,-11.4033002849924,7.32537232301239e-21,1.17453000516335e-18,36.8943931921148
"209840_s_at",-2.27100683333333,7.09812108333333,-11.3991311473648,7.49580996940712e-21,1.19834330431969e-18,36.8717087799914
"214088_s_at",1.3265935,7.12235141666667,11.3902140203725,7.87379005736449e-21,1.25510049966881e-18,36.8231888942066
"243481_at",-1.32753416666667,7.14748675,-11.3700151367968,8.80203776267512e-21,1.39727435327992e-18,36.7132752161155
"215108_x_at",2.75467516666667,6.97796091666667,11.3697110106227,8.81682033619701e-21,1.39727435327992e-18,36.7116202136
"203887_s_at",-2.004228,9.513122,-11.3646206298795,9.06796814571329e-21,1.42970026477598e-18,36.6839188950735
"228311_at",-1.01432733333333,8.35621416666667,-11.3645055802086,9.07372641750826e-21,1.42970026477598e-18,36.6832927994523
"212730_at",-1.73798233333333,8.52583933333333,-11.3608137944281,9.26045710120495e-21,1.45492957473673e-18,36.6632020795503
"37892_at",3.9757295,6.01369991666667,11.3489816522003,9.88523817953109e-21,1.54864010735204e-18,36.5988092625036
"224822_at",-1.9003025,10.4564394166667,-11.3447038531315,1.01213601422272e-20,1.58110104507506e-18,36.5755278216418
"202311_s_at",2.99839883333333,8.38524391666667,11.3423680861722,1.02526615590663e-20,1.59704920439302e-18,36.562815488919
"220979_s_at",-2.228416,6.91951216666667,-11.3404943652142,1.03592209680313e-20,1.60906365462247e-18,36.5526177327354
"239183_at",-1.59936266666667,5.80938816666667,-11.3368889703782,1.05673897588954e-20,1.63674797469577e-18,36.5329950814927
"222581_at",1.26352666666667,9.31781116666667,11.3286450184821,1.10592466186007e-20,1.70327974330139e-18,36.4881255707079
"201013_s_at",1.16780716666667,9.47241341666667,11.3169644261588,1.17956244760868e-20,1.81158923660125e-18,36.4245487152008
"222304_x_at",-1.22931566666667,8.12143083333333,-11.316042759799,1.18557762564225e-20,1.81572707792689e-18,36.4195320012545
"235183_at",-2.3425245,7.48848008333333,-11.3074703060526,1.2430165635644e-20,1.89308998921681e-18,36.3728704419576
"1555832_s_at",-1.39220616666667,11.6758085833333,-11.2993006476559,1.30034640771258e-20,1.96943046652868e-18,36.3283998602158
"1555270_a_at",-1.14340566666667,8.32412866666667,-11.2765689224791,1.4741744948248e-20,2.22653288686592e-18,36.2046547699088
"217809_at",1.03983983333333,10.71287175,11.2754728909375,1.48312000717842e-20,2.23387290337411e-18,36.1986880071738
"205554_s_at",-1.87068366666667,7.66397716666667,-11.2712712362115,1.51791893362096e-20,2.273759388924e-18,36.1758140938487
"222121_at",-1.93269966666667,5.9103685,-11.2703232202721,1.52588288508838e-20,2.2794439000603e-18,36.1706530208436
"205638_at",-1.166352,4.83676433333333,-11.26709114457,1.55335003343361e-20,2.31415294490416e-18,36.1530572085727
"225913_at",-1.06407633333333,10.4706738333333,-11.2635903348333,1.5836594354364e-20,2.35289618566536e-18,36.1339981342588
"231233_at",1.0897555,6.03765891666667,11.2590213629943,1.62410878584806e-20,2.39994994233088e-18,36.1091234076098
"210299_s_at",-2.95897716666667,9.38932891666667,-11.2521960190965,1.68646777882335e-20,2.48538074951932e-18,36.071963595165
"209283_at",-1.55873583333333,9.10176591666667,-11.2482523103197,1.72358536367758e-20,2.53325348814709e-18,36.0504920965887
"211986_at",-1.2256705,11.7327030833333,-11.2369485354338,1.83456670488744e-20,2.68914033752603e-18,35.9889470751407
"211998_at",-1.25287383333333,9.86717708333333,-11.2339960310043,1.86471426605043e-20,2.72602279401892e-18,35.9728713351957
"228875_at",-1.71803983333333,8.85827058333333,-11.2317469232971,1.88801177298242e-20,2.74560308042808e-18,35.960625324679
"224339_s_at",-1.5767095,6.59495741666667,-11.2141355887465,2.08080150612878e-20,3.01771412062576e-18,35.8647313093379
"224352_s_at",-1.34591916666667,8.99845775,-11.2050004161285,2.18844013018292e-20,3.16542233115744e-18,35.8149878975371
"226132_s_at",1.42628983333333,6.87378975,11.204000383209,2.2005566666424e-20,3.17454975590166e-18,35.8095423649083
"217504_at",-1.54410766666667,6.42607883333333,-11.2032022186736,2.21027548767674e-20,3.18017927075594e-18,35.8051960641918
"214135_at",-3.22828566666667,10.5676845,-11.1887882402586,2.39336710478334e-20,3.43457602241547e-18,35.7267047017333
"203476_at",1.2882025,9.49092525,11.1881810282401,2.40140478216532e-20,3.43708917447353e-18,35.7233980477997
"205779_at",-1.71267516666667,8.44068775,-11.1787706686727,2.52947934577466e-20,3.59472126087976e-18,35.6721518805121
"228548_at",-1.29926816666667,8.24570041666667,-11.1786430541287,2.53126234190893e-20,3.59472126087976e-18,35.6714569174051
"224061_at",-2.53194883333333,10.3546009166667,-11.1666862402742,2.70402195021958e-20,3.83011399295999e-18,35.6063413227465
"211161_s_at",1.98342733333333,11.121419,11.1505170455574,2.95655811636642e-20,4.15552223682093e-18,35.5182818633533
"203434_s_at",-2.40396283333333,6.77677091666667,-11.146362849945,3.02516533818719e-20,4.24104909911242e-18,35.4956569329509
"37028_at",-1.56507433333333,9.8182375,-11.1451575942834,3.04536682356824e-20,4.25845092272618e-18,35.4890927183962
"223779_at",2.50073533333333,6.80993216666667,11.1365158916518,3.19421989130934e-20,4.44386698619181e-18,35.442026549552
"228967_at",-1.29294766666667,8.0912545,-11.1252661569026,3.39895599255357e-20,4.69287673971885e-18,35.3807543353985
"206953_s_at",-2.07857316666667,9.13742525,-11.1195445470661,3.50806997329726e-20,4.8191890902017e-18,35.3495906140602
"202878_s_at",-1.72116583333333,10.9688324166667,-11.1190422665568,3.51781443569707e-20,4.82046376620896e-18,35.3468548356225
"204675_at",1.85142733333333,7.4392635,11.1177197779898,3.54360101010673e-20,4.84365963068964e-18,35.3396516012196
"231842_at",-1.67431966666667,7.26647533333333,-11.11257829526,3.64566186030683e-20,4.97073721227621e-18,35.3116471151431
"204026_s_at",1.7740215,8.44504041666667,11.1119969288406,3.6573857733756e-20,4.97431759102763e-18,35.3084805214966
"227923_at",-1.599554,7.9329515,-11.1095371845488,3.70740816994989e-20,5.02983974421862e-18,35.2950827050539
"212647_at",-1.11441083333333,9.97446108333333,-11.1086581081441,3.72545097978331e-20,5.04180773068446e-18,35.2902945025471
"229277_at",-1.22878466666667,5.86641966666667,-11.0974196217017,3.96400871689564e-20,5.35141176780911e-18,35.2290791676593
"201923_at",1.036971,11.1279203333333,11.0887883485217,4.15754931145456e-20,5.59886720698961e-18,35.1820640301908
"210762_s_at",-1.87865083333333,10.9792945833333,-11.086537089718,4.2095658522186e-20,5.65498803366221e-18,35.1698011114431
"1553645_at",-1.55530083333333,4.96725591666667,-11.0840334945099,4.26817776059399e-20,5.71734445593323e-18,35.1561636059668
"206027_at",-1.57092866666667,7.21588883333333,-11.0836639610773,4.27689781888741e-20,5.71734445593323e-18,35.1541506883348
"206068_s_at",-2.04539416666667,7.26061075,-11.0757309306231,4.46845623351057e-20,5.95884986749245e-18,35.1109375804831
"200965_s_at",-1.225314,10.4109633333333,-11.0729383002668,4.53791295111839e-20,6.02954760729639e-18,35.0957252736491
"211603_s_at",1.1140395,7.31200091666667,11.0727144320542,4.54352741510035e-20,6.02954760729639e-18,35.0945057913282
"218665_at",-1.23958083333333,8.55289341666667,-11.0646733764435,4.74986642273134e-20,6.27292141697671e-18,35.0507031727452
"241994_at",2.2718295,6.08705425,11.0626830273525,4.8023713738763e-20,6.32697963534185e-18,35.0398608838725
"238061_at",-1.27975883333333,7.55931175,-11.0605386005991,4.85959083135199e-20,6.3869742476964e-18,35.028179216177
"226857_at",1.1194455,7.02338891666667,11.054040078237,5.0371889293381e-20,6.58871542372155e-18,34.9927784883909
"204320_at",3.32311183333333,6.22095975,11.051180376251,5.11738522466458e-20,6.67763811834214e-18,34.9772000990503
"213456_at",-3.38619866666667,7.75238583333333,-11.044178198358,5.31918573549354e-20,6.9200693438564e-18,34.9390549557582
"225944_at",1.278659,7.09577516666667,11.0424174090664,5.37117164251856e-20,6.95897652973228e-18,34.9294627764325
"205304_s_at",-1.2271965,7.80755091666667,-11.0408926572342,5.41659918373015e-20,7.00124256194908e-18,34.9211564218617
"218897_at",1.06768583333333,6.47987908333333,11.0379078522711,5.506642317645e-20,7.10084124333114e-18,34.9048960989488
"37384_at",-1.09092066666667,8.58730066666667,-11.0287700295388,5.79172074664514e-20,7.45087839583113e-18,34.8551154033124
