"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000261873.2",2.81081082254511,3.35244312280719,0.4758598606806,7.04502186423614,1.85432387382691e-12,8.71837958474231e-12
"ENSG00000186648.15",105.224001524715,1.37271903328047,0.194898913054697,7.04323596148138,1.87825749433826e-12,8.82628717912289e-12
"ENSG00000216775.3",341.475945408635,1.11969577147153,0.158992954894219,7.04242381190088,1.88924143151806e-12,8.87558114990115e-12
"ENSG00000279667.1",5.35024195768749,1.63930768114202,0.232806388712948,7.0415064217301,1.90172449373562e-12,8.93305805463731e-12
"ENSG00000153789.13",213.440861280661,-1.98096347502639,0.281350397062499,-7.04091231329003,1.90985174185809e-12,8.97006184117138e-12
"ENSG00000237225.2",2.31496629247428,3.07161049874399,0.436306271504058,7.04003288367909,1.9219446886433e-12,9.02449982526839e-12
"ENSG00000151090.20",524.860827092894,-1.07879356057043,0.153256515861747,-7.03913666903152,1.93434571380916e-12,9.08035556534662e-12
"ENSG00000272502.1",47.4371621176708,1.44264920673742,0.20497029900709,7.03833293762977,1.94553377350511e-12,9.1304896136414e-12
"ENSG00000274259.2",3.89754827246335,1.65811134120557,0.235591630755744,7.03807404315081,1.94915112090686e-12,9.14616208155189e-12
"ENSG00000252892.1",2.32325134875418,2.40352185915259,0.341525677247616,7.03760220467982,1.95576075905869e-12,9.17489020407084e-12
"ENSG00000145908.12",269.477772703235,1.2241257953883,0.173950941506479,7.03718982367627,1.96155550239836e-12,9.20087326386071e-12
"ENSG00000279467.1",9.97208851797384,1.44023252212712,0.204698042835921,7.03588809240135,1.97995803070082e-12,9.28476795132868e-12
"ENSG00000251381.8",94.2894396696106,2.09637259486082,0.298025839566134,7.03419743037287,2.00411184709388e-12,9.3950111113985e-12
"ENSG00000275665.1",2.57387154946171,2.21166014780955,0.314417086392124,7.0341601761785,2.0046473244411e-12,9.39564027748091e-12
"ENSG00000240399.1",19.1454225439438,1.20407631358034,0.171188635915255,7.03362292212201,2.01238522953033e-12,9.42944722183424e-12
"ENSG00000235489.4",6.32728955550069,1.42019055118671,0.201990467175374,7.03097810033607,2.05090695309962e-12,9.60619043473726e-12
"ENSG00000184678.10",1490.20118801507,1.13148100315067,0.160938609645986,7.03051309837688,2.05775404962894e-12,9.63700508383312e-12
"ENSG00000285704.1",9.54486862261131,2.14276518148055,0.304844519386482,7.02904282416818,2.07955152058455e-12,9.73655018694329e-12
"ENSG00000177575.13",4981.42802684821,-1.20136818665213,0.170973047465412,-7.0266524721984,2.11547390503829e-12,9.90215964148331e-12
"ENSG00000241634.1",10.6411868879423,1.22934286256484,0.174980217040132,7.02561057106753,2.13132148692234e-12,9.97244185767933e-12
"ENSG00000177363.5",65.0165380484279,-1.21306817019539,0.172701902062184,-7.02405796178558,2.15515334612232e-12,1.0082637985179e-11
"ENSG00000179300.4",4.3243247764248,-1.45264766480903,0.206832505743123,-7.02330448296727,2.16681291933358e-12,1.01345467575703e-11
"ENSG00000256508.2",2.79480800248764,-1.47055417935193,0.209388264342142,-7.02309742130071,2.17002788094949e-12,1.01482626269055e-11
"ENSG00000273179.1",53.4500661808435,1.34018451872017,0.190835801614693,7.02271013814309,2.17605363205009e-12,1.0172470335618e-11
"ENSG00000285492.1",28.3765043219954,-1.36471872768838,0.194329107582092,-7.02271905978816,2.17591463538382e-12,1.0172470335618e-11
"ENSG00000084731.15",898.467396913196,1.07814631314229,0.153538195737682,7.02200718174575,2.18703291106889e-12,1.02224655255243e-11
"ENSG00000162069.16",1151.80197044578,1.00874459843517,0.143694682682863,7.02005515862745,2.21780673375531e-12,1.03609148282185e-11
"ENSG00000224717.1",3.71366340208383,2.28273267167043,0.325274714764687,7.01786080520223,2.25290814398158e-12,1.05180599809327e-11
"ENSG00000213409.4",5.12943416296369,2.26494139229992,0.322744917806695,7.01774456339073,2.25478269628035e-12,1.0525443975231e-11
"ENSG00000164385.9",4.98479878688752,1.98192851637367,0.28241909321693,7.01768599919454,2.25572770051518e-12,1.0528487435634e-11
"ENSG00000241081.1",8.70807960159643,1.61810399047388,0.230584800817442,7.01739223373599,2.26047382658552e-12,1.05492693322792e-11
"ENSG00000108688.11",48.360306667806,1.86127390826352,0.265261238937278,7.01675795423556,2.27075478580874e-12,1.05944967477091e-11
"ENSG00000286482.1",20.9235748590804,1.26736974484836,0.180637824083481,7.01608177179247,2.28176545227748e-12,1.06444861984329e-11
"ENSG00000072041.17",39.4600102504789,3.1473259977444,0.448593946214736,7.01597964997463,2.28343290547412e-12,1.06508820321544e-11
"ENSG00000226942.2",14.7245505560938,1.3549254526169,0.193123759604597,7.01584028496021,2.28571039711942e-12,1.06601213095146e-11
"ENSG00000248329.6",35.8003455807743,2.07269680249944,0.295478636455312,7.01470951458418,2.30427191527926e-12,1.07452939540537e-11
"ENSG00000229588.2",2.33059384456835,2.35208079589232,0.335366080932711,7.01347252933505,2.32474627939424e-12,1.0837956898746e-11
"ENSG00000179111.9",10.3439693806806,1.99571307129325,0.284562465946893,7.01326882536119,2.32813501973039e-12,1.08523470756244e-11
"ENSG00000236495.2",3.69375368264325,-2.18373572319608,0.311386740772194,-7.01293740954009,2.33365868081761e-12,1.0876683928107e-11
"ENSG00000120093.11",680.598107914152,1.35619374728275,0.193428161710165,7.01135623319881,2.36018937540041e-12,1.09974846658199e-11
"ENSG00000225774.2",6.66308774348286,-1.23260739019091,0.175818052439236,-7.01069869157439,2.37130920963539e-12,1.10478656512188e-11
"ENSG00000187416.12",61.0454950248342,-2.08697771723176,0.297764760165287,-7.00881365569684,2.40347305275712e-12,1.11875614439128e-11
"ENSG00000215156.5",18.9748405208146,2.05975224788269,0.293903567094693,7.0082587572646,2.41302237626292e-12,1.12305562149128e-11
"ENSG00000204965.9",22.3495699018891,1.71599790847421,0.2449222540789,7.00629640588484,2.44709217643379e-12,1.13846979022745e-11
"ENSG00000152254.11",1.59892297712219,-2.47986013080322,0.354022537455427,-7.00480864474749,2.47323627535519e-12,1.15033500807135e-11
"ENSG00000158423.17",161.433967998722,-1.10588515677079,0.157894306024809,-7.00395843658241,2.48829959700433e-12,1.15704160114359e-11
"ENSG00000127129.10",311.226052808214,1.84934320343993,0.264058475495317,7.00353662184467,2.49580633728933e-12,1.16038200956011e-11
"ENSG00000269894.1",11.5138265616267,1.38437478452252,0.197693416487442,7.00263473169554,2.51193123213151e-12,1.16742580740506e-11
"ENSG00000259518.2",4.08429500251737,2.4096407739589,0.344148086908494,7.0017555396134,2.52774863956172e-12,1.17416947148613e-11
"ENSG00000139209.16",136.674398203093,1.89194555802697,0.270242168335045,7.00092650115708,2.5427532026457e-12,1.18083394818483e-11
"ENSG00000260209.1",4.2999110905983,3.28772392576193,0.469618122345522,7.00084551537597,2.54422361907295e-12,1.18136410743462e-11
"ENSG00000224903.2",30.4016629066682,1.119437122714,0.159905730363211,7.00060667101362,2.54856504921093e-12,1.18322706057822e-11
"ENSG00000257512.1",24.6389132348837,2.03472892887431,0.290663040118062,7.00030154521138,2.5541218356832e-12,1.18550054974935e-11
"ENSG00000254438.1",2.8306503528387,2.97702525992568,0.425313204605037,6.99960694305332,2.56681590607915e-12,1.19093098534897e-11
"ENSG00000160211.19",7418.53292042337,1.31179050966052,0.187427793582412,6.99891133853491,2.57959029715916e-12,1.19670341351748e-11
"ENSG00000006747.15",2034.71201325519,1.5282343127274,0.218359431407071,6.99870989258268,2.58330136872795e-12,1.19827030955842e-11
"ENSG00000136110.13",182.386206773936,3.68765985165329,0.527027202144713,6.99709585510298,2.61322508779222e-12,1.21152486973386e-11
"ENSG00000287119.1",6.70975090837134,1.82393935544009,0.260689783517522,6.99658932095242,2.6226859511428e-12,1.21544055494081e-11
"ENSG00000253288.2",87.584845540289,-2.34031340702886,0.334495175548675,-6.99655354726723,2.62335538771542e-12,1.21559400413483e-11
"ENSG00000254814.1",2.13145346377861,2.57031608342392,0.367399076537612,6.9959786171667,2.63413712884436e-12,1.2202752325861e-11
"ENSG00000288533.1",3.29584265171177,2.42138295634754,0.346115365296936,6.9958840292173,2.63591510734651e-12,1.22094146973005e-11
"ENSG00000121743.4",17.8837645013094,1.96494781243727,0.280939491662514,6.99420291824872,2.66771216228021e-12,1.2351919844166e-11
"ENSG00000266490.1",17.2373844247073,1.07327514842612,0.153453954963056,6.99411852033733,2.66931836859077e-12,1.23577643323626e-11
"ENSG00000236242.1",30.3174430946947,-2.48487813062195,0.355314437938775,-6.99346231196528,2.68183929716574e-12,1.24141311449582e-11
"ENSG00000283312.1",21.6272612944767,1.20027585451538,0.171629218894386,6.99342374362248,2.68257699837728e-12,1.24159463547206e-11
"ENSG00000286101.1",3.43887133877117,3.81457621474273,0.545462068176094,6.99329327793193,2.68507390639281e-12,1.24259022999348e-11
"ENSG00000273972.1",6.65649985986744,-1.34318058831947,0.192073751515101,-6.9930460446797,2.68981181531383e-12,1.24462251801965e-11
"ENSG00000113396.13",28.7741773848552,-2.44741115274051,0.349997203256161,-6.99265916976274,2.69724223556584e-12,1.24789032704859e-11
"ENSG00000108352.13",682.196715818285,1.14160660062575,0.163266675644009,6.99228177533877,2.70450996535558e-12,1.2507792901947e-11
"ENSG00000276289.4",12.449423570531,-2.07289762771703,0.296457123908269,-6.99223415645913,2.70542835647013e-12,1.25104299675639e-11
"ENSG00000159208.16",316.620474970762,1.13249305872674,0.161965698519927,6.99217839996791,2.70650408056346e-12,1.25137937993366e-11
"ENSG00000235481.3",12.254184206464,1.647581838927,0.235678729923727,6.99079564566651,2.73331650995696e-12,1.26361376997881e-11
"ENSG00000233673.7",4.658938662285,1.97013441545415,0.281821106784829,6.99072698255475,2.73465469563731e-12,1.26406976989899e-11
"ENSG00000180815.14",37.5232183222897,-1.64845282600188,0.235817822308455,-6.99036574023515,2.74170559027503e-12,1.26716596164885e-11
"ENSG00000185905.4",369.823481854276,-1.07257894302406,0.153444373505407,-6.99001806662051,2.74850847980428e-12,1.26998340637047e-11
"ENSG00000187862.12",21.0984190271966,1.5381295100758,0.220060097019101,6.98958843929934,2.75693781774442e-12,1.2737144887689e-11
"ENSG00000124212.6",1543.40267415907,-1.26310882304579,0.180746092945278,-6.98830498885642,2.78227054356949e-12,1.28492263021146e-11
"ENSG00000287166.1",5.28054564315907,1.55141148443784,0.222002291254676,6.98826789430788,2.78300609913883e-12,1.28509714872199e-11
"ENSG00000159556.10",11.0680008073457,1.84452032843258,0.263947444323819,6.98821060062877,2.78414256225098e-12,1.28545672399997e-11
"ENSG00000249388.3",3.66808113886281,2.77607665220973,0.397257610161486,6.98810187948633,2.78630037904714e-12,1.28628771192553e-11
"ENSG00000034239.11",272.239377506181,-2.07589512812925,0.297100045106113,-6.98719223481714,2.80441871543227e-12,1.29448566862129e-11
"ENSG00000009694.13",423.971415676723,2.18755519875726,0.313115489401332,6.98641642717772,2.81996253191525e-12,1.30149330471053e-11
"ENSG00000262503.1",10.9641084494279,1.9837976060741,0.283959639342413,6.98619568142899,2.82440073693639e-12,1.30337424194868e-11
"ENSG00000276127.1",1.61026249236605,-2.11875262954328,0.303321983907234,-6.98516013330329,2.8453125634934e-12,1.31251868540657e-11
"ENSG00000269720.2",10.1952043085497,1.82263983219832,0.260936685420936,6.98498882691826,2.84878652460973e-12,1.31395250101704e-11
"ENSG00000232814.2",4.18040332230186,-1.40092456846282,0.200575042461763,-6.9845408046212,2.85789174683261e-12,1.31781378931847e-11
"ENSG00000170522.10",878.828268219896,1.28470801677909,0.183959764631146,6.98363590187796,2.87636933455707e-12,1.32599371555858e-11
"ENSG00000230062.5",58.3306961269676,-2.31715730701092,0.331821239287637,-6.98314945717596,2.88635061643967e-12,1.33025368969571e-11
"ENSG00000136010.14",641.970186198697,1.20111432131665,0.172009709282389,6.98282862245165,2.89295235370942e-12,1.33312527983557e-11
"ENSG00000185885.16",3073.12211173738,1.09912349556387,0.157422439400889,6.98200015033985,2.9100681824647e-12,1.34049679225586e-11
"ENSG00000261220.2",38.4755325359691,1.17541675062937,0.168399122614182,6.97994581196458,2.95293937565215e-12,1.35972205263593e-11
"ENSG00000282021.1",11.147751402415,1.72318186730194,0.246928597234154,6.97846214089132,2.9842860925774e-12,1.37380396292513e-11
"ENSG00000225936.1",3.37873312218604,-1.84616052958863,0.264553902417826,-6.9783908410199,2.98580069181384e-12,1.37432511986768e-11
"ENSG00000166510.14",656.814987001674,-1.05435275139547,0.151106142610498,-6.97756380502174,3.00342431636307e-12,1.38179126921231e-11
"ENSG00000188175.10",74.4580934318479,2.60816304505753,0.373793129654245,6.97755747268563,3.00355964724413e-12,1.38179126921231e-11
"ENSG00000250644.3",49.7891867536636,1.37558951561954,0.19715209716279,6.97730095401273,3.00904684041262e-12,1.3841384326722e-11
"ENSG00000286788.1",4.00823571845881,2.85326453823442,0.409000342631846,6.97619107082932,3.03290185663425e-12,1.39475443118992e-11
"ENSG00000241684.6",76.4789259537191,-1.4397580493316,0.20640489926428,-6.97540637098998,3.04987942702629e-12,1.40220304303333e-11
"ENSG00000123095.6",1073.03749790184,-1.03022220649049,0.147700114366225,-6.97509416909479,3.05666003379242e-12,1.40514067315969e-11
"ENSG00000253632.1",5.77713964593876,2.52361552440016,0.36185441568514,6.97411836089362,3.07794872815477e-12,1.41474603815531e-11
"ENSG00000266924.1",2.47628832139384,2.81433798062865,0.403561640226342,6.97374998042481,3.08602323771762e-12,1.41809457643169e-11
"ENSG00000165323.15",130.915484446623,-1.81900962057283,0.260839057389933,-6.9736857615367,3.08743297222675e-12,1.41856095514203e-11
"ENSG00000226005.5",1.42609004018799,-2.41741027623771,0.346689816956481,-6.97283323017579,3.10620770423706e-12,1.42700476682314e-11
"ENSG00000143603.19",442.815154616705,-1.03833355769955,0.148929400170504,-6.97198509166623,3.12499677046397e-12,1.43545300387075e-11
"ENSG00000238098.9",67.6950155866818,1.56928816802463,0.225096185744178,6.97163376108079,3.13281250546426e-12,1.4386752725119e-11
"ENSG00000095596.12",14.3360510264144,2.71077527809439,0.3888528502389,6.97121102861652,3.14224206363357e-12,1.4428211801451e-11
"ENSG00000168658.19",272.759208216125,-1.83644047481902,0.263459723631274,-6.97047901480843,3.15863638088661e-12,1.45016362337408e-11
"ENSG00000231704.6",4.19531115991686,1.60517089082113,0.230305584290914,6.96974368104567,3.17518949006932e-12,1.45744464861254e-11
